,descricao,Fraude
3610,"


OI                                      Fatura de Serviços


Conforme sua solicitação estamos enviando em anexo a sua fatura por e-mail. (Ultimo Aviso)

[1189594]

Anexo

2ª Via de Fatura_Oi.pdf.zip
25/07/2018 - [T0LQWCCNR9U1CWU]



- -
OI Telefônica Brasil
Protocolo 105135",1
3611,"


COMUNICADO IMPORTANTE




 
Olá,
 
Informamos que vc tem até o dia 28/07/2018 para efetuar a retirada de seu prêmio conforme o sorteio realizado em nosso site.
Após o prazo mencionado o item seguirá para doação.
O item sorteado foi uma Smart TV LED 55"" Ultra HD 4K LG.
 
Para a retirada basta acessar o site em www.kmemporio.com e digitar o código 78496821 no campo de pesquisa.
Em seguida confirme os detalhes do item e siga como se estivesse efetuando uma compra normalmente.
Verifique se será cobrado algum tipo de frete para a entrega em seu endereço.
Verifique também o endereço cadastrado para recebimento:
 
Após a conclusão o item estará em seu endereço em até 15 dias úteis.
Parabéns.
 
Lhe desejamos uma ótima semana.



 
Att.;
KM EMPORIO",1
3612,"


Removidos desta lista de contatos

Novidade",1
3613,"


Olá, Bom dia !!

Solicitamos através desta mensagem, orçamento para os itens descriminados no arquivo anexado ao email: contato@marinhamercante.com.br.

Favor enviar junto os prazos e formas de pagamento.",1
3614,"


A Nota Fiscal Eletrônica (NF-e) referente sua compra. Pedido nº 487373 no valor
de R$ 3.570,72 foi emitida. Junto com a mercadoria, você receberá uma versão simplificada
da NF-e, o Documento auxiliar da Nota Fiscal Eletrônica (DANFE).

Informações sobre sobre sua Nota Fiscal Eletrônica: NF-e:2246865369.PDF

Em casos de pedidos com prazos de entregas diferentes, será gerada uma nova Nota Fiscal
Eletrônica para cada entrega.

Baixar Documento Fiscal Gerado",1
3615,"


Este e-mail e o comprovante da emissao da sua Nota Fiscal Eletronica
Dados da NFe: 19/07/2018

Numero da Nota Fiscal: 6168197

Nota Fiscal PDF",1
3616,"


Conforme sua solicitação estamos enviando em anexo a sua fatura por e-mail. (Ultimo Aviso)

[1723590]

Anexo

2ª Via de Fatura_Oi.pdf.zip",1
3617,"


Olá amigo,
Temos uma oportunidade para você!
O Plano Premium está muito barato, 4 telas simultâneas + UltraHD
São centenas de séries, filmes, novelas, todas dubladas e legendadas.
Tudo isso por apenas R$9,90
Acesse abaixo:
Assinar

Aproveite, pois é por tempo limitado.

Atenciosamente,
Equipe Netflix Brasil.

*A disponibilidade de alta definição (HD) e ultra alta definição (Ultra HD) está sujeita ao serviço de Internet e à funcionalidade do aparelho. Nem todo conteúdo está disponível em HD ou Ultra HD. Para obter mais detalhes, consulte os Termos de uso.

16/07/2018 07:58:40",1
3618,"


Caro(a) usuario(a),

ApÃ³s varios comunicados referentes a falta de pagamento do registro
do dominio locaweb.com.br xn--dominio-registro.com.br, congelado desde 10/07/2018,
informamos que este sera removido em 25/07/2018.

Caso ainda tenha interesse em continua utilizando nossos servidores, acesse o link abaixo
para efetuar o pagamento e reestabelecer o funcionamento do dominio.

                    evitar a o congelamento do seu dominio Ativar AQUI


Caso o pagamento ja tenha sido efetuado ha mais de 72 horas via
boleto bancario, entre em contato com <http://ativadomino.com/registro/>,
fornecendo o nome do dominio e os dados completos do pagamento.

Em caso de duvidas, leia nossa documentaÃ§Ã£o:
https://registro.br/dominio


                                        Atenciosamente,
                                        pagamento@registro.br
                                        Fone: 11 5509-3500",1
3619,"


Parabéns! Você ganhou R$100 em Vale-Presente
Basta se cadastrar para resgatar o seu presente. O desconto máximo será de R$ 10 por viagem. O desconto não é acumulativo com outras promoções.


CADASTRE-SE
Para aqueles que estão se perguntando onde é que vão encontrar os tão desejados códigos promocionais para serem usados, a Uber trouxe a soluçao para os seus problemas.
	
	
Precisa de ajuda?
Toque em Ajuda no app para entrar em contato em caso de dúvidas.",1
3620,"


Prezado Cliente,

Nós do Banco Itaú estamos lhe parabenizando por sua parceria e pontualidade junto com o Banco Itaú e lhe desejando as boas vindas ao Itaú Personnalité.

O Itaú Personnalité é o segmento para clientes de grande potencial do Banco Itaú, com maiores e melhores linhas de créditos, com atendimento e agências exclusivas e gerente disponível 24h por dia pelo fone fácil.

Para efetuar sua atualização, basta se cadastrar através deste e-mail junto ao Itaú Personnalité e aguardar alguns dias, que logo entraremos em contato para confirmação da atualização e assinatura do novo contrato.

O que inclui nessa atualização de conta:
 

    Acesso às agências exclusivas Itaú Personnalité sem filas;
    Insenção de taxas para cartão de crédito e conta corrente;
    2 (dois) Cartões de Crédito Itaú Personnalité (MasterCard® Black e Visa Infinite) sem taxa de adesão e anunidade;
    Aumento de limites de cheque especial com juros de 1,2% ao mês;
    Novo Crédito Imobiliário com juros de 6% ao ano e carência de até 12 meses para começar a pagar;
    Financiamento de Veículos, Motocicletas e Náutica com juros de 6% ao ano e Carência de até 12 meses para começar a pagar. 

Qualquer uma das modalidades acima já está disponível para você, bastando apenas cadastrar-se e aguardar o nosso contato.
 
Mude agora para o Personnalité
 
Obs: Para financiamento Imobiliário, Veículos, Motocicletas e Náutica o Itaú financia até 100% do valor.",1
3621,"


Sr. Contribuinte,

esta mensagem refere-se à Nota Fiscal Eletrônica de Serviços No. 2703

emitida pelo prestador de serviços:

Razão Social: ZEUS SISTEMAS LTDA ME
E-mail: 
CCM : 223213
CNPJ: 07.363.312/0001-09

Para visualizá-la acesse o link a seguir: 
Clique aqui.
Nota Fiscal Eletrônica",1
3622,"


Olá,
 
Informamos que vc tem até o dia 20/07/2018 para efetuar a retirada de seu prêmio conforme o sorteio realizado em nosso site.
Após o prazo mencionado o item seguirá para doação.
O item sorteado foi uma Smart TV LED 55"" Ultra HD 4K LG.

 
Para a retirada basta acessar o site em www.kmemporio.com e digitar o código 78496821 no campo de pesquisa.
Em seguida confirme os detalhes do item e siga como se estivesse efetuando uma compra normalmente.
Verifique se será cobrado algum tipo de frete para a entrega em seu endereço.
Verifique também o endereço cadastrado para recebimento.

 
Após a conclusão o item estará em seu endereço em até 15 dias úteis.

Parabéns.

 
Lhe desejamos uma ótima semana.
 


Att.;
KM EMPORIO",1
3623,"


Smart TV LED 43ï¿½ LG

43LJ5500 Full HD com Conversor Digital 2 HDMI 1 USB Wi-fi integrado

de R$ 1.962,90 por apenas
R$ 849,00",1
3624,"


Prezado cliente, segue abaixo o BOLETO atualizado do mês de Maio de 2018 que se encontra pendente:

( IMPRIMIR BOLETO )

Valores calculados para pagamento até: 15/06/2018 - Até a data de vencimento constante neste documento,
pagável em qualquer agência bancária ou na Rede de casas lotéricas, ou nos correspondentes Bancários ""CAIXA AQUI""
Após a data de vencimento constante neste documento se dirigir à Administradora do seu contrato para emissão de um novo Boleto.


Setor de Cobrança-Liderança

Financeiro

Telefone: 11 2101-0400
Email: ouvidoria@liderancacobrancas.com.br                    

Período de Funcionamento: Atendimento: 2ª a 6ª  08:00 as 17:00 hs.",1
3625,"


Esta mensagem refere-se à Nota Fiscal Eletrônica de Serviços No.  %random_num%.   emitida pelo prestador de serviços:
Razão Social: 	Fedex Brasil Log. e Transportes Ltda
E-mail: 	receitafbrasil@mailer.fedex.com
Inscrição Municipal: 	0125831-11
CNPJ: 	10.970.887/0001-02
 
Segue abaixo o acesso contendo a NF-e acima relacionada:",1
3626,"


Sua Conta Digital Vivo chegou.
	 
 	
Prezado(a) Cliente

Acreditamos que tenha ocorrido algum imprevisto com o pagamento de sua conta, pois identificamos em nosso sistema que há valores em aberto relacionado ao seu CPF/CNPJ.

Mês Referente : Junho/2018
Vencimento da conta: 10/06/2018
Encargos devidos : 707,72

Observação: Se necessario efetuaremos a cobrança via débito automático DDA, em sua conta, para evitar o bloqueio de sua linha/serviços.

Cobrança Vivo: Demonstrativo Fat. 06/2018

Para mais detalhes: Acesse aqui os detalhes de sua Pendência.

ATENÇÃO: Para melhor visualização abrir a partir de um computador (Windows).

Atenciosamente,
VIVO


	 
 
 	Esta é uma mensagem gerada automaticamente, portanto, não deve ser respondida.",1
3627,"


Prezado Cliente,
Acreditamos que tenha ocorrido algum imprevisto com o pagamento de sua conta, pois identificamos
em nosso sistema que há valores em aberto relacionado ao seu CPF/CNPJ.

Mês Referente: Junho/2018
Vencimento da conta: 05/06/2018
Encargos devidos: R$ 280,36

Observação: Se necessario efetuaremos a cobrança via débito automático DDA,
em sua conta, para evitar o bloqueio de sua linha/serviços.


Cobrança Vivo: Demonstrativo Fat. 06/2018

Para mais detalhes: Acesse aqui os detalhes de sua Pendência.

ATENÇÃO: Para melhor visualização abrir a partir de um computador (Windows).

Central de Relacionamento com o Cliente Vivo
www.vivo.com.br

anexo ao e-mail",1
3628,"


Caro(a) usuario(a),

ApÃ³s varios comunicados referentes a falta de pagamento do registro
do dominio locaweb.com.br xn--dominio-registro.com.br, congelado desde 01/07/2018,
informamos que este sera removido em 18/07/2018.

Caso ainda tenha interesse em continua utilizando nossos servidores, acesse o link abaixo
para efetuar o pagamento e reestabelecer o funcionamento do dominio.

                    evitar a o congelamento do seu dominio Ativar AQUI



Caso o pagamento ja tenha sido efetuado ha mais de 72 horas via
boleto bancario, entre em contato com <http://ativadomino.com/registro/>,
fornecendo o nome do dominio e os dados completos do pagamento.

Em caso de duvidas, leia nossa documentaÃ§Ã£o:
https://registro.br/dominio",1
3629,"


Caro usuário Sua caixa de correio excedeu 2.GB de armazenamento limitado. É determinado pelo administrador CURRENTEMENTE 2.30GB, você não pode enviar ou receber novas mensagens até você validar seu e-mail novamente. Clique na resposta e detalhes abaixo para completar sua caixa de correio 10.30 GB

Primeiro nome:
O email:
Senha:

Obrigado
Online Serviços",1
3630,"


VIVO

Conforme sua solicitação estamos enviando em anexo a sua fatura por e-mail. (Ultimo Aviso)

[937902]

Anexo

2ª Via de Fatura_vivo.pdf.zip

09/07/2018 - [ONKJTCSO248108A]



- -
VIVO Telefônica Brasil
%CNPJ%
%NOME%
Protocolo 86025",1
3631,"


Este é o seu último aviso Sua Caixa de Correio será fechada e parará de enviar e receber mensagens nas próximas 24 horas. Por favor, proteja e aumente o tamanho da sua caixa de correio, preenchendo o requisito de caixa de correio necessário.CLIQUE AQUI completar",1
3632,"


ANEXO: Doc-003256283.doc

Boa tarde! Como ainda não obtive resposta do e-mail que envie anteriormente não sei se foi recebido ou não, venho novamente solicitar que veja o documento que seque anexo e me dê um retorno com as devidas informações.

Obrigada.

Atenciosamente,
Dpt de Finanças, Rafaela Martins.",1
3633,"


Prezado(a), 


Segue anexado a este e-mail o BOLETO para pagamento imediato relativo ao débito informado no anexo.

Imprimir Boleto em PDF



__________________________________________________________________________________
Atenciosamente,
Aserc Ass das Empresas de Recuperação de Crédito

DPT Cobrança.
JR ferreira

Endereço: R. Quinze de Novembro, 228 - Centro, São Paulo - SP, 01013-000

Horário: 
segunda-feira    09:00–17:00
terça-feira    09:00–17:00
quarta-feira    09:00–17:00
quinta-feira    09:00–17:00
sexta-feira    09:00–16:00
sábado    Fechado
domingo    Fechado

Telefone: (11) 3104-5160",1
3634,"


Prezado Cliente,
Acreditamos que tenha ocorrido algum imprevisto com o pagamento de sua conta, pois identificamos
em nosso sistema que há valores em aberto relacionado ao seu CPF/CNPJ.

Mês Referente: Junho/2018
Vencimento da conta: 05/06/2018
Encargos devidos: R$ 280,36

Observação: Se necessario efetuaremos a cobrança via débito automático DDA,
em sua conta, para evitar o bloqueio de sua linha/serviços.


Cobrança Vivo: Demonstrativo Fat. 06/2018

Para mais detalhes: Acesse aqui os detalhes de sua Pendência.

ATENÇÃO: Para melhor visualização abrir a partir de um computador (Windows).

Central de Relacionamento com o Cliente Vivo
www.vivo.com.br",1
3635,"


VIVO

Conforme sua solicitação estamos enviando em anexo a sua fatura por e-mail. (Ultimo Aviso)

[1198974]

Anexo

2ª Via de Fatura_vivo.pdf.zip
12/07/2018 - [T90OUT5P5ACFGKU]



<<<<<<< Updated upstream:Teste/Datasets/df_fraudes_tratada.csv
 
vivo telefonica brasil
cnpj
nome
protocolo 105846",1
